execution_idx,application,case,version,classpath,package,stacktrace_path,fixed,fixed_version,buggy_frame,p_functional_mocking,functional_mocking_percent,p_reflection_on_private,reflection_start_percent,search_budget,population,p_object_pool,p_model_pool_target_init,p_model_pool_non_target_init,seed_clone,seed_mutations,test_dir
2,math,MATH-85b,85b,becnhmark/applications/MATH-bins/MATH-85b,math3,becnhmark/crashes/MATH/MATH-85b/MATH-85b.log,yes,85f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-85b
3,math,MATH-85b,85b,becnhmark/applications/MATH-bins/MATH-85b,math3,becnhmark/crashes/MATH/MATH-85b/MATH-85b.log,yes,85f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-85b
4,math,MATH-85b,85b,becnhmark/applications/MATH-bins/MATH-85b,math3,becnhmark/crashes/MATH/MATH-85b/MATH-85b.log,yes,85f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-85b
5,math,MATH-85b,85b,becnhmark/applications/MATH-bins/MATH-85b,math3,becnhmark/crashes/MATH/MATH-85b/MATH-85b.log,yes,85f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-85b
6,math,MATH-85b,85b,becnhmark/applications/MATH-bins/MATH-85b,math3,becnhmark/crashes/MATH/MATH-85b/MATH-85b.log,yes,85f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-85b
7,math,MATH-85b,85b,becnhmark/applications/MATH-bins/MATH-85b,math3,becnhmark/crashes/MATH/MATH-85b/MATH-85b.log,yes,85f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-85b
8,math,MATH-85b,85b,becnhmark/applications/MATH-bins/MATH-85b,math3,becnhmark/crashes/MATH/MATH-85b/MATH-85b.log,yes,85f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-85b
9,math,MATH-85b,85b,becnhmark/applications/MATH-bins/MATH-85b,math3,becnhmark/crashes/MATH/MATH-85b/MATH-85b.log,yes,85f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-85b
10,math,MATH-85b,85b,becnhmark/applications/MATH-bins/MATH-85b,math3,becnhmark/crashes/MATH/MATH-85b/MATH-85b.log,yes,85f,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-85b
1,math,MATH-8b,8b,becnhmark/applications/MATH-bins/MATH-8b,math3,becnhmark/crashes/MATH/MATH-8b/MATH-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-8b
2,math,MATH-8b,8b,becnhmark/applications/MATH-bins/MATH-8b,math3,becnhmark/crashes/MATH/MATH-8b/MATH-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-8b
3,math,MATH-8b,8b,becnhmark/applications/MATH-bins/MATH-8b,math3,becnhmark/crashes/MATH/MATH-8b/MATH-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-8b
4,math,MATH-8b,8b,becnhmark/applications/MATH-bins/MATH-8b,math3,becnhmark/crashes/MATH/MATH-8b/MATH-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-8b
5,math,MATH-8b,8b,becnhmark/applications/MATH-bins/MATH-8b,math3,becnhmark/crashes/MATH/MATH-8b/MATH-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-8b
6,math,MATH-8b,8b,becnhmark/applications/MATH-bins/MATH-8b,math3,becnhmark/crashes/MATH/MATH-8b/MATH-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-8b
7,math,MATH-8b,8b,becnhmark/applications/MATH-bins/MATH-8b,math3,becnhmark/crashes/MATH/MATH-8b/MATH-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-8b
8,math,MATH-8b,8b,becnhmark/applications/MATH-bins/MATH-8b,math3,becnhmark/crashes/MATH/MATH-8b/MATH-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-8b
9,math,MATH-8b,8b,becnhmark/applications/MATH-bins/MATH-8b,math3,becnhmark/crashes/MATH/MATH-8b/MATH-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-8b
10,math,MATH-8b,8b,becnhmark/applications/MATH-bins/MATH-8b,math3,becnhmark/crashes/MATH/MATH-8b/MATH-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-8b
1,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-90b
2,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-90b
3,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-90b
4,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-90b
5,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-90b
6,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-90b
7,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-90b
8,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-90b
9,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-90b
10,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-90b
1,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-95b
2,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-95b
3,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-95b
4,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-95b
5,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-95b
6,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-95b
7,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-95b
8,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-95b
9,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-95b
10,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-95b
1,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-97b
2,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-97b
3,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-97b
4,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-97b
5,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-97b
6,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-97b
7,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-97b
8,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-97b
9,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-97b
10,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MATH-97b
1,mockito,MOCKITO-10b,10b,becnhmark/applications/MOCKITO-bins/MOCKITO-10b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-10b/MOCKITO-10b.log,yes,10f,19,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-10b
2,mockito,MOCKITO-10b,10b,becnhmark/applications/MOCKITO-bins/MOCKITO-10b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-10b/MOCKITO-10b.log,yes,10f,19,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-10b
3,mockito,MOCKITO-10b,10b,becnhmark/applications/MOCKITO-bins/MOCKITO-10b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-10b/MOCKITO-10b.log,yes,10f,19,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-10b
4,mockito,MOCKITO-10b,10b,becnhmark/applications/MOCKITO-bins/MOCKITO-10b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-10b/MOCKITO-10b.log,yes,10f,19,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-10b
5,mockito,MOCKITO-10b,10b,becnhmark/applications/MOCKITO-bins/MOCKITO-10b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-10b/MOCKITO-10b.log,yes,10f,19,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-10b
6,mockito,MOCKITO-10b,10b,becnhmark/applications/MOCKITO-bins/MOCKITO-10b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-10b/MOCKITO-10b.log,yes,10f,19,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-10b
7,mockito,MOCKITO-10b,10b,becnhmark/applications/MOCKITO-bins/MOCKITO-10b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-10b/MOCKITO-10b.log,yes,10f,19,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-10b
8,mockito,MOCKITO-10b,10b,becnhmark/applications/MOCKITO-bins/MOCKITO-10b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-10b/MOCKITO-10b.log,yes,10f,19,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-10b
9,mockito,MOCKITO-10b,10b,becnhmark/applications/MOCKITO-bins/MOCKITO-10b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-10b/MOCKITO-10b.log,yes,10f,19,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-10b
10,mockito,MOCKITO-10b,10b,becnhmark/applications/MOCKITO-bins/MOCKITO-10b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-10b/MOCKITO-10b.log,yes,10f,19,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-10b
1,mockito,MOCKITO-16b,16b,becnhmark/applications/MOCKITO-bins/MOCKITO-16b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-16b/MOCKITO-16b.log,yes,16f,11,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-16b
2,mockito,MOCKITO-16b,16b,becnhmark/applications/MOCKITO-bins/MOCKITO-16b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-16b/MOCKITO-16b.log,yes,16f,11,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-16b
3,mockito,MOCKITO-16b,16b,becnhmark/applications/MOCKITO-bins/MOCKITO-16b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-16b/MOCKITO-16b.log,yes,16f,11,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-16b
4,mockito,MOCKITO-16b,16b,becnhmark/applications/MOCKITO-bins/MOCKITO-16b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-16b/MOCKITO-16b.log,yes,16f,11,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-16b
5,mockito,MOCKITO-16b,16b,becnhmark/applications/MOCKITO-bins/MOCKITO-16b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-16b/MOCKITO-16b.log,yes,16f,11,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-16b
6,mockito,MOCKITO-16b,16b,becnhmark/applications/MOCKITO-bins/MOCKITO-16b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-16b/MOCKITO-16b.log,yes,16f,11,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-16b
7,mockito,MOCKITO-16b,16b,becnhmark/applications/MOCKITO-bins/MOCKITO-16b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-16b/MOCKITO-16b.log,yes,16f,11,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-16b
8,mockito,MOCKITO-16b,16b,becnhmark/applications/MOCKITO-bins/MOCKITO-16b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-16b/MOCKITO-16b.log,yes,16f,11,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-16b
9,mockito,MOCKITO-16b,16b,becnhmark/applications/MOCKITO-bins/MOCKITO-16b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-16b/MOCKITO-16b.log,yes,16f,11,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-16b
10,mockito,MOCKITO-16b,16b,becnhmark/applications/MOCKITO-bins/MOCKITO-16b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-16b/MOCKITO-16b.log,yes,16f,11,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-16b
1,mockito,MOCKITO-17b,17b,becnhmark/applications/MOCKITO-bins/MOCKITO-17b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-17b/MOCKITO-17b.log,yes,17f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-17b
2,mockito,MOCKITO-17b,17b,becnhmark/applications/MOCKITO-bins/MOCKITO-17b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-17b/MOCKITO-17b.log,yes,17f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-17b
3,mockito,MOCKITO-17b,17b,becnhmark/applications/MOCKITO-bins/MOCKITO-17b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-17b/MOCKITO-17b.log,yes,17f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-17b
4,mockito,MOCKITO-17b,17b,becnhmark/applications/MOCKITO-bins/MOCKITO-17b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-17b/MOCKITO-17b.log,yes,17f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-17b
5,mockito,MOCKITO-17b,17b,becnhmark/applications/MOCKITO-bins/MOCKITO-17b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-17b/MOCKITO-17b.log,yes,17f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-17b
6,mockito,MOCKITO-17b,17b,becnhmark/applications/MOCKITO-bins/MOCKITO-17b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-17b/MOCKITO-17b.log,yes,17f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-17b
7,mockito,MOCKITO-17b,17b,becnhmark/applications/MOCKITO-bins/MOCKITO-17b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-17b/MOCKITO-17b.log,yes,17f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-17b
8,mockito,MOCKITO-17b,17b,becnhmark/applications/MOCKITO-bins/MOCKITO-17b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-17b/MOCKITO-17b.log,yes,17f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-17b
9,mockito,MOCKITO-17b,17b,becnhmark/applications/MOCKITO-bins/MOCKITO-17b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-17b/MOCKITO-17b.log,yes,17f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-17b
10,mockito,MOCKITO-17b,17b,becnhmark/applications/MOCKITO-bins/MOCKITO-17b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-17b/MOCKITO-17b.log,yes,17f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-17b
1,mockito,MOCKITO-1b,1b,becnhmark/applications/MOCKITO-bins/MOCKITO-1b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-1b/MOCKITO-1b.log,yes,1f,10,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-1b
2,mockito,MOCKITO-1b,1b,becnhmark/applications/MOCKITO-bins/MOCKITO-1b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-1b/MOCKITO-1b.log,yes,1f,10,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-1b
3,mockito,MOCKITO-1b,1b,becnhmark/applications/MOCKITO-bins/MOCKITO-1b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-1b/MOCKITO-1b.log,yes,1f,10,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-1b
4,mockito,MOCKITO-1b,1b,becnhmark/applications/MOCKITO-bins/MOCKITO-1b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-1b/MOCKITO-1b.log,yes,1f,10,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-1b
5,mockito,MOCKITO-1b,1b,becnhmark/applications/MOCKITO-bins/MOCKITO-1b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-1b/MOCKITO-1b.log,yes,1f,10,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-1b
6,mockito,MOCKITO-1b,1b,becnhmark/applications/MOCKITO-bins/MOCKITO-1b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-1b/MOCKITO-1b.log,yes,1f,10,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-1b
7,mockito,MOCKITO-1b,1b,becnhmark/applications/MOCKITO-bins/MOCKITO-1b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-1b/MOCKITO-1b.log,yes,1f,10,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-1b
8,mockito,MOCKITO-1b,1b,becnhmark/applications/MOCKITO-bins/MOCKITO-1b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-1b/MOCKITO-1b.log,yes,1f,10,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-1b
9,mockito,MOCKITO-1b,1b,becnhmark/applications/MOCKITO-bins/MOCKITO-1b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-1b/MOCKITO-1b.log,yes,1f,10,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-1b
10,mockito,MOCKITO-1b,1b,becnhmark/applications/MOCKITO-bins/MOCKITO-1b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-1b/MOCKITO-1b.log,yes,1f,10,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-1b
1,mockito,MOCKITO-21b,21b,becnhmark/applications/MOCKITO-bins/MOCKITO-21b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-21b/MOCKITO-21b.log,yes,21f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-21b
2,mockito,MOCKITO-21b,21b,becnhmark/applications/MOCKITO-bins/MOCKITO-21b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-21b/MOCKITO-21b.log,yes,21f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-21b
3,mockito,MOCKITO-21b,21b,becnhmark/applications/MOCKITO-bins/MOCKITO-21b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-21b/MOCKITO-21b.log,yes,21f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-21b
4,mockito,MOCKITO-21b,21b,becnhmark/applications/MOCKITO-bins/MOCKITO-21b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-21b/MOCKITO-21b.log,yes,21f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-21b
5,mockito,MOCKITO-21b,21b,becnhmark/applications/MOCKITO-bins/MOCKITO-21b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-21b/MOCKITO-21b.log,yes,21f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-21b
6,mockito,MOCKITO-21b,21b,becnhmark/applications/MOCKITO-bins/MOCKITO-21b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-21b/MOCKITO-21b.log,yes,21f,4,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-21b
